timestamp,soft_xray_flux,hard_xray_flux,soft_bg_subtracted,hard_bg_subtracted,source
2026-06-20T19:18:13Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:18:14Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:18:15Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:18:16Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:18:17Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:18:18Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:18:19Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:18:20Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:18:21Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:18:22Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:18:23Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:18:24Z,1.0,0.0,0.0,0.0,aditya
2026-06-20T19:18:25Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:18:26Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:18:27Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:18:28Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:18:29Z,1.0,0.0,0.0,0.0,aditya
2026-06-20T19:18:30Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:18:31Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:18:32Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:18:33Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:18:34Z,9.0,0.0,6.0,0.0,aditya
2026-06-20T19:18:35Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:18:36Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:18:37Z,6.0,1.0,3.0,1.0,aditya
2026-06-20T19:18:38Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:18:39Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:18:40Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:18:41Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:18:42Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:18:43Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:18:44Z,1.0,0.0,0.0,0.0,aditya
2026-06-20T19:18:45Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:18:46Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:18:47Z,2.0,1.0,0.0,1.0,aditya
2026-06-20T19:18:48Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:18:49Z,9.0,0.0,6.0,0.0,aditya
2026-06-20T19:18:50Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:18:51Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:18:52Z,7.0,2.0,4.0,2.0,aditya
2026-06-20T19:18:53Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:18:54Z,11.0,1.0,8.0,1.0,aditya
2026-06-20T19:18:55Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:18:56Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:18:57Z,0.0,0.0,0.0,0.0,aditya
2026-06-20T19:18:58Z,9.0,0.0,6.0,0.0,aditya
2026-06-20T19:18:59Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:19:00Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:19:01Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:19:02Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:19:03Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:19:04Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:19:05Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:19:06Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:19:07Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:19:08Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:19:09Z,8.0,0.0,5.0,0.0,aditya
2026-06-20T19:19:10Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:19:11Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:19:12Z,9.0,0.0,6.0,0.0,aditya
2026-06-20T19:19:13Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:19:14Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:19:15Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:19:16Z,7.0,3.0,4.0,3.0,aditya
2026-06-20T19:19:17Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:19:18Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:19:19Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:19:20Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:19:21Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:19:22Z,9.0,0.0,6.0,0.0,aditya
2026-06-20T19:19:23Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:19:24Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:19:25Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:19:26Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:19:27Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:19:28Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:19:29Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:19:30Z,10.0,0.0,7.0,0.0,aditya
2026-06-20T19:19:31Z,8.0,0.0,5.0,0.0,aditya
2026-06-20T19:19:32Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:19:33Z,2.0,1.0,0.0,1.0,aditya
2026-06-20T19:19:34Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:19:35Z,1.0,0.0,0.0,0.0,aditya
2026-06-20T19:19:36Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:19:37Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:19:38Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:19:39Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:19:40Z,5.0,1.0,2.0,1.0,aditya
2026-06-20T19:19:41Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:19:42Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:19:43Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:19:44Z,10.0,0.0,7.0,0.0,aditya
2026-06-20T19:19:45Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:19:46Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:19:47Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:19:48Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:19:49Z,2.0,1.0,0.0,1.0,aditya
2026-06-20T19:19:50Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:19:51Z,8.0,1.0,5.0,1.0,aditya
2026-06-20T19:19:52Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:19:53Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:19:54Z,8.0,0.0,5.0,0.0,aditya
2026-06-20T19:19:55Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:19:56Z,6.0,1.0,3.0,1.0,aditya
2026-06-20T19:19:57Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:19:58Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:19:59Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:20:00Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:20:01Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:20:02Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:20:03Z,9.0,0.0,6.0,0.0,aditya
2026-06-20T19:20:04Z,5.0,2.0,2.0,2.0,aditya
2026-06-20T19:20:05Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:20:06Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:20:07Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:20:08Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:20:09Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:20:10Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:20:11Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:20:12Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:20:13Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:20:14Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:20:15Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:20:16Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:20:17Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:20:18Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:20:19Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:20:20Z,5.0,2.0,2.0,2.0,aditya
2026-06-20T19:20:21Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:20:22Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:20:23Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:20:24Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:20:25Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:20:26Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:20:27Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:20:28Z,11.0,0.0,8.0,0.0,aditya
2026-06-20T19:20:29Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:20:30Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:20:31Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:20:32Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:20:33Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:20:34Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:20:35Z,3.0,4.0,0.0,4.0,aditya
2026-06-20T19:20:36Z,1.0,0.0,0.0,0.0,aditya
2026-06-20T19:20:37Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:20:38Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:20:39Z,0.0,0.0,0.0,0.0,aditya
2026-06-20T19:20:40Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:20:41Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:20:42Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:20:43Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:20:44Z,10.0,3.0,7.0,3.0,aditya
2026-06-20T19:20:45Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:20:46Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:20:47Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:20:48Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:20:49Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:20:50Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:20:51Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:20:52Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:20:53Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:20:54Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:20:55Z,1.0,0.0,0.0,0.0,aditya
2026-06-20T19:20:56Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:20:57Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:20:58Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:20:59Z,8.0,0.0,5.0,0.0,aditya
2026-06-20T19:21:00Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:21:01Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:21:02Z,2.0,1.0,0.0,1.0,aditya
2026-06-20T19:21:03Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:21:04Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:21:05Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:21:06Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:21:07Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:21:08Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:21:09Z,10.0,3.0,7.0,3.0,aditya
2026-06-20T19:21:10Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:21:11Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:21:12Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:21:13Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:21:14Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:21:15Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:21:16Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:21:17Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:21:18Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:21:19Z,9.0,0.0,6.0,0.0,aditya
2026-06-20T19:21:20Z,8.0,0.0,5.0,0.0,aditya
2026-06-20T19:21:21Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:21:22Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:21:23Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:21:24Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:21:25Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:21:26Z,4.0,4.0,1.0,4.0,aditya
2026-06-20T19:21:27Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:21:28Z,8.0,0.0,5.0,0.0,aditya
2026-06-20T19:21:29Z,9.0,0.0,6.0,0.0,aditya
2026-06-20T19:21:30Z,8.0,0.0,5.0,0.0,aditya
2026-06-20T19:21:31Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:21:32Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:21:33Z,9.0,0.0,6.0,0.0,aditya
2026-06-20T19:21:34Z,8.0,0.0,5.0,0.0,aditya
2026-06-20T19:21:35Z,6.0,1.0,3.0,1.0,aditya
2026-06-20T19:21:36Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:21:37Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:21:38Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:21:39Z,9.0,0.0,6.0,0.0,aditya
2026-06-20T19:21:40Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:21:41Z,2.0,4.0,0.0,4.0,aditya
2026-06-20T19:21:42Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:21:43Z,1.0,0.0,0.0,0.0,aditya
2026-06-20T19:21:44Z,8.0,0.0,5.0,0.0,aditya
2026-06-20T19:21:45Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:21:46Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:21:47Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:21:48Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:21:49Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:21:50Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:21:51Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:21:52Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:21:53Z,9.0,0.0,6.0,0.0,aditya
2026-06-20T19:21:54Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:21:55Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:21:56Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:21:57Z,5.0,1.0,2.0,1.0,aditya
2026-06-20T19:21:58Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:21:59Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:22:00Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:22:01Z,9.0,0.0,6.0,0.0,aditya
2026-06-20T19:22:02Z,2.0,1.0,0.0,1.0,aditya
2026-06-20T19:22:03Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:22:04Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:22:05Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:22:06Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:22:07Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:22:08Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:22:09Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:22:10Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:22:11Z,7.0,1.0,4.0,1.0,aditya
2026-06-20T19:22:12Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:22:13Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:22:14Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:22:15Z,9.0,0.0,6.0,0.0,aditya
2026-06-20T19:22:16Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:22:17Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:22:18Z,4.0,2.0,1.0,2.0,aditya
2026-06-20T19:22:19Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:22:20Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:22:21Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:22:22Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:22:23Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:22:24Z,9.0,0.0,6.0,0.0,aditya
2026-06-20T19:22:25Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:22:26Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:22:27Z,6.0,2.0,3.0,2.0,aditya
2026-06-20T19:22:28Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:22:29Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:22:30Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:22:31Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:22:32Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:22:33Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:22:34Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:22:35Z,4.0,3.0,1.0,3.0,aditya
2026-06-20T19:22:36Z,3.0,2.0,0.0,2.0,aditya
2026-06-20T19:22:37Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:22:38Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:22:39Z,9.0,0.0,6.0,0.0,aditya
2026-06-20T19:22:40Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:22:41Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:22:42Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:22:43Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:22:44Z,10.0,0.0,7.0,0.0,aditya
2026-06-20T19:22:45Z,10.0,0.0,7.0,0.0,aditya
2026-06-20T19:22:46Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:22:47Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:22:48Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:22:49Z,7.0,1.0,4.0,1.0,aditya
2026-06-20T19:22:50Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:22:51Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:22:52Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:22:53Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:22:54Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:22:55Z,8.0,0.0,5.0,0.0,aditya
2026-06-20T19:22:56Z,3.0,6.0,0.0,6.0,aditya
2026-06-20T19:22:57Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:22:58Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:22:59Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:23:00Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:23:01Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:23:02Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:23:03Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:23:04Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:23:05Z,7.0,2.0,4.0,2.0,aditya
2026-06-20T19:23:06Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:23:07Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:23:08Z,9.0,0.0,6.0,0.0,aditya
2026-06-20T19:23:09Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:23:10Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:23:11Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:23:12Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:23:13Z,6.0,2.0,3.0,2.0,aditya
2026-06-20T19:23:14Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:23:15Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:23:16Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:23:17Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:23:18Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:23:19Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:23:20Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:23:21Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:23:22Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:23:23Z,2.0,2.0,0.0,2.0,aditya
2026-06-20T19:23:24Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:23:25Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:23:26Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:23:27Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:23:28Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:23:29Z,1.0,0.0,0.0,0.0,aditya
2026-06-20T19:23:30Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:23:31Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:23:32Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:23:33Z,9.0,0.0,6.0,0.0,aditya
2026-06-20T19:23:34Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:23:35Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:23:36Z,6.0,3.0,3.0,3.0,aditya
2026-06-20T19:23:37Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:23:38Z,8.0,0.0,5.0,0.0,aditya
2026-06-20T19:23:39Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:23:40Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:23:41Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:23:42Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:23:43Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:23:44Z,5.0,1.0,2.0,1.0,aditya
2026-06-20T19:23:45Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:23:46Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:23:47Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:23:48Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:23:49Z,7.0,2.0,4.0,2.0,aditya
2026-06-20T19:23:50Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:23:51Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:23:52Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:23:53Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:23:54Z,9.0,0.0,6.0,0.0,aditya
2026-06-20T19:23:55Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:23:56Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:23:57Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:23:58Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:23:59Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:24:00Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:24:01Z,9.0,0.0,6.0,0.0,aditya
2026-06-20T19:24:02Z,1.0,0.0,0.0,0.0,aditya
2026-06-20T19:24:03Z,9.0,0.0,6.0,0.0,aditya
2026-06-20T19:24:04Z,3.0,1.0,0.0,1.0,aditya
2026-06-20T19:24:05Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:24:06Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:24:07Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:24:08Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:24:09Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:24:10Z,9.0,0.0,6.0,0.0,aditya
2026-06-20T19:24:11Z,4.0,1.0,1.0,1.0,aditya
2026-06-20T19:24:12Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:24:13Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:24:14Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:24:15Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:24:16Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:24:17Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:24:18Z,6.0,4.0,3.0,4.0,aditya
2026-06-20T19:24:19Z,9.0,0.0,6.0,0.0,aditya
2026-06-20T19:24:20Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:24:21Z,1.0,0.0,0.0,0.0,aditya
2026-06-20T19:24:22Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:24:23Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:24:24Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:24:25Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:24:26Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:24:27Z,2.0,3.0,0.0,3.0,aditya
2026-06-20T19:24:28Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:24:29Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:24:30Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:24:31Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:24:32Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:24:33Z,11.0,0.0,8.0,0.0,aditya
2026-06-20T19:24:34Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:24:35Z,5.0,0.0,2.0,0.0,aditya
2026-06-20T19:24:36Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:24:37Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:24:38Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:24:39Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:24:40Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:24:41Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:24:42Z,2.0,0.0,0.0,0.0,aditya
2026-06-20T19:24:43Z,6.0,0.0,3.0,0.0,aditya
2026-06-20T19:24:44Z,3.0,2.0,0.0,2.0,aditya
2026-06-20T19:24:45Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:24:46Z,4.0,0.0,1.0,0.0,aditya
2026-06-20T19:24:47Z,7.0,0.0,4.0,0.0,aditya
2026-06-20T19:24:48Z,8.0,0.0,5.0,0.0,aditya
2026-06-20T19:24:49Z,3.0,0.0,0.0,0.0,aditya
2026-06-20T19:24:50Z,3.0,0.0,0.0,0.0,aditya
